t_s,paao_mmhg,qaao_ml_per_s,pv_mmhg,vv_ml,pa_mmhg,va_ml,qpa_ml_per_s,qmv_mmhg,ev_mmhg_per_ml,ea_mmhg_per_ml,stateav,statemv
0.45599999999999996,44.76611579149377,-4.324256166028811,2.155779114764461,38.20085516771994,6.2912308766979494,38.2482564813153,27.640666358815658,57.1622421741597,0.07881155163571765,0.20000000000000004,0.0019514039607490968,0.616783596924335
0.4570000000000001,44.80674065816709,-3.990495019317225,2.1380096943121054,38.26547010805811,6.268856731098095,38.21528783427791,27.655798281456256,60.624445318853795,0.07794566617826972,0.20000000000000004,0.0017851040012294528,0.6294617805187436
0.45799999999999996,44.8439462186606,-3.67946091961932,2.1218334642946735,38.33329127537252,6.245555640095621,38.17881720626938,27.671078386254372,64.14170639478489,0.07713545031705288,0.20000000000000004,0.0016327677564875317,0.6417068741664245
0.4590000000000001,44.87787965787888,-3.3900754386601495,2.1071636913484677,38.40438952482028,6.22135217646787,38.138795438009815,27.68640574953981,67.70817400910802,0.07637725439133788,0.20000000000000004,0.001493257180098825,0.6535268846339201
0.45999999999999996,44.90869461041773,-3.1212360719574654,2.093919269506908,38.478828793219435,6.196272101457297,38.09517908513026,27.701679447642345,71.31803232719793,0.07566767039476102,0.20000000000000004,0.0013655218226688469,0.6649305302470606
0.4610000000000001,44.93654854865604,-2.871831543971301,2.082024335759646,38.55666614520658,6.170342211670435,38.047930363243985,27.71679855689178,74.96552044317404,0.07500351609828065,0.20000000000000004,0.0012485928025474913,0.6759271157521893
0.46199999999999997,44.961600525581126,-2.6407548006433776,2.0714079094599995,38.6379518498542,6.143590191794483,37.99701707555063,27.731662153617915,78.64494984697298,0.07438182017091131,0.20000000000000004,0.001141577101569852,0.6865264194783357
0.4630000000000001,44.984009255675396,-2.4269138440843925,2.0620035544198045,38.72272948378859,6.116044473397692,37.94241252477447,27.746169314150535,82.3507200903109,0.0737998082437358,0.20000000000000004,0.0010436521780248836,0.6967385919629779
0.46399999999999997,45.003931511572134,-2.229240588664226,2.0537490625546497,38.811036057131496,6.087734100022581,37.88409541113504,27.76021911481943,86.07733275424594,0.07325488986433992,0.20000000000000004,0.0009540608885542599,0.7065740652216095
0.4650000000000001,45.021520810525864,-2.046697931141959,2.046586157969906,38.90290215888281,6.058688598729582,37.822049717946825,27.7737106319544,89.81940382017353,0.07274464629063132,0.20000000000000004,0.0008721067100925055,0.716043471865618
0.46599999999999997,45.03692636271809,-1.878285231891586,2.0404602204074656,38.998352118658936,6.028937858202568,37.75626458634447,27.786542941885237,93.57167454423694,0.07226681907497252,0.20000000000000004,0.0007971492523399436,0.7251575733023988
0.4670000000000001,45.050292252716076,-1.7230424017409827,2.0353200270051643,39.09740418199322,5.998512013485962,37.68673418053287,27.79861512094174,97.3290209325396,0.07181929939160475,0.20000000000000004,0.0007286000506627384,0.7339271962848046
0.46799999999999997,45.06175682572731,-1.5800527812374132,2.0311175113542723,39.20007069668585,5.9674413373855,37.61345754486693,27.809826245453685,101.08646191139636,0.0714001180624496,0.20000000000000004,0.0006659186287769199,0.7423631771128409
0.4690000000000001,45.071452251381665,-1.4484449878262995,2.0278075388755155,39.306358307957,5.935756138530522,37.536438453975364,27.82007539175088,104.83916628331696,0.07100743623849845,0.20000000000000004,0.0006086088201216769,0.7504763128279907
0.47,45.07950423940028,-1.3273938927684896,2.025347697569992,39.41626816040537,5.903486666064837,37.45568525705592,27.82926163616311,108.58245855560705,0.07063953669612946,0.20000000000000004,0.0005562153364772469,0.7582773187789075
0.4710000000000001,45.08603188348531,-1.2161208746652847,2.0236981032382144,39.52979610500454,5.87066302090514,37.371210785253695,27.83735192228169,112.31182372450569,0.07029481570978754,0.20000000000000004,0.0005083205721419304,0.7657767919758081
0.472,45.09114761193511,-1.113893481023999,2.022821218297705,39.646932909579306,5.837315085910744,37.28302789073984,27.840016579880697,116.02291109373934,0.06997177546453091,0.20000000000000004,0.0004645416318520465,0.7729851796891878
0.4730000000000001,45.094957225734085,-1.0200246139942806,2.0226816833671224,39.76766447140922,5.803471665259397,37.19115028593297,27.833932409051016,119.71153721592307,0.06966901697395324,0.20000000000000004,0.0004245275706039727,0.7799127528086507
0.474,45.09756000709605,-0.9338713416811054,2.0232461608232977,39.89197202989952,5.769160609656113,37.09559619135853,27.819592574182856,123.37368714862485,0.06938523347094395,0.20000000000000004,0.0003879568336112008,0.7865695820832371
0.4750000000000001,45.099048883587145,-0.8548334225977479,2.0244831895143083,40.01983237845927,5.734409458303665,36.996388166461045,27.79749023966639,127.00551513714606,0.06911920424062673,0.20000000000000004,0.00035453488479165064,0.7929655187735958
0.476,45.09951063497572,-0.78235161805127,2.0263630499219425,40.151218075455375,5.699245382686076,36.893552939652885,27.76811856989184,130.6033453780591,0.06886978886662656,0.20000000000000004,0.00032399201242005364,0.7991101800571719
0.4770000000000001,45.09902613182243,-0.7159058556556368,2.028857639143037,40.28609765347921,5.663695132347297,36.787121238213956,27.731970729249372,134.16367216817636,0.0686359218635443,0.20000000000000004,0.0002960813008853585,0.8050129374211734
0.478,45.097670596519635,-0.6550132967776948,2.031940355041728,40.42443582626487,5.627784986109334,36.67712761860721,27.689539882129207,137.68315948887687,0.06841660767017245,0.20000000000000004,0.00027057675785203034,0.8106829077071837
0.4790000000000001,45.09551387900959,-0.5992263515238981,2.035585988959111,40.56619369269282,5.5915407085737785,36.563610297723706,27.64131919292152,141.15864007642583,0.06821091597955661,0.20000000000000004,0.0002472715865254919,0.8161289465063073
0.48,45.092620740757184,-0.5481306768211728,2.039770626400514,40.71132893739556,5.554987511721133,36.446610985523805,27.587801826016527,144.58711402591365,0.0680179773835033,0.20000000000000004,0.00022597659315539976,0.8213596436300786
0.4810000000000001,45.08905114173316,-0.50134318616126,2.044471555153303,40.859796027555284,5.5181500214128345,36.32617471949604,27.52948094580441,147.96574697356522,0.06783697931054912,0.20000000000000004,0.000206518720366455,0.8263833204069686
