time_s,upper_body_arterial_pressure_mmHg,upper_body_venous_pressure_mmHg,lower_body_arterial_pressure_mmHg,lower_body_venous_pressure_mmHg
31.111,41.207729,8.916306,46.198893,34.615968
31.112,41.22629,8.91631,46.226014,34.630503
31.113,41.244765,8.916315,46.253044,34.6451
31.114,41.263151,8.916321,46.27998,34.659757
31.115,41.281445,8.916328,46.306819,34.674474
31.116,41.299644,8.916336,46.333556,34.689249
31.117,41.317747,8.916345,46.360189,34.70408
31.118,41.335751,8.916355,46.386713,34.718965
31.119,41.353654,8.916366,46.413124,34.733902
31.12,41.371454,8.916378,46.439416,34.74889
31.121,41.389151,8.91639,46.465586,34.763928
31.122,41.406743,8.916404,46.491629,34.779013
31.123,41.424229,8.916419,46.517541,34.794143
31.124,41.441609,8.916434,46.543316,34.809318
31.125,41.458881,8.916451,46.568951,34.824534
31.126,41.476046,8.916468,46.594443,34.839791
31.127,41.493103,8.916487,46.619786,34.855086
31.128,41.510052,8.916506,46.644979,34.870418
31.129,41.526893,8.916526,46.670019,34.885785
31.13,41.543625,8.916547,46.694903,34.901185
31.131,41.560248,8.916569,46.71963,34.916616
31.132,41.576762,8.916592,46.744198,34.932076
31.133,41.593166,8.916616,46.768606,34.947563
31.134,41.60946,8.91664,46.792853,34.963077
31.135,41.625642,8.916666,46.81694,34.978614
31.136,41.641712,8.916692,46.840866,34.994174
31.137,41.657669,8.916719,46.864631,35.009754
31.138,41.67351,8.916748,46.888236,35.025353
31.139,41.689235,8.916777,46.911681,35.040969
31.14,41.704842,8.916806,46.934966,35.0566
31.141,41.720328,8.916837,46.958093,35.072245
31.142,41.735693,8.916869,46.98106,35.087903
31.143,41.750933,8.916901,47.003868,35.103571
31.144,41.766047,8.916935,47.026516,35.119248
31.145,41.781032,8.916969,47.049005,35.134932
31.146,41.795886,8.917004,47.071332,35.150623
31.147,41.810609,8.91704,47.093497,35.166318
31.148,41.825197,8.917076,47.115498,35.182015
31.149,41.839648,8.917114,47.137333,35.197715
31.15,41.853963,8.917152,47.159,35.213414
31.151,41.868138,8.917192,47.180495,35.229111
31.152,41.882174,8.917232,47.201816,35.244805
31.153,41.89607,8.917273,47.22296,35.260494
31.154,41.909824,8.917314,47.243924,35.276177
31.155,41.923437,8.917357,47.264703,35.291852
31.156,41.936909,8.9174,47.285296,35.307518
31.157,41.95024,8.917445,47.305699,35.323172
31.158,41.963431,8.91749,47.325908,35.338814
31.159,41.976482,8.917536,47.345922,35.354441
31.16,41.989394,8.917582,47.365737,35.370053
31.161,42.002168,8.91763,47.385352,35.385647
31.162,42.014804,8.917678,47.404764,35.401222
31.163,42.027305,8.917727,47.423973,35.416776
31.164,42.03967,8.917777,47.442978,35.432308
31.165,42.0519,8.917828,47.461779,35.447817
31.166,42.063997,8.91788,47.480374,35.463299
31.167,42.07596,8.917932,47.498766,35.478755
31.168,42.087791,8.917985,47.516956,35.494182
31.169,42.099488,8.918039,47.534943,35.50958
31.17,42.111053,8.918094,47.55273,35.524945
31.171,42.122484,8.91815,47.57032,35.540279
31.172,42.133781,8.918206,47.587712,35.555577
31.173,42.144943,8.918264,47.60491,35.570841
31.174,42.15597,8.918322,47.621916,35.586067
31.175,42.166859,8.91838,47.638731,35.601255
31.176,42.177609,8.91844,47.655357,35.616404
31.177,42.18822,8.9185,47.671795,35.631513
31.178,42.198688,8.918562,47.688047,35.646579
31.179,42.209014,8.918624,47.704112,35.661603
31.18,42.219195,8.918686,47.719992,35.676582
31.181,42.229229,8.91875,47.735685,35.691516
31.182,42.239117,8.918814,47.751192,35.706403
31.183,42.248855,8.918879,47.766511,35.721243
31.184,42.258444,8.918945,47.78164,35.736035
31.185,42.267884,8.919012,47.796579,35.750776
31.186,42.277173,8.919079,47.811323,35.765467
31.187,42.286311,8.919147,47.825872,35.780106
31.188,42.2953,8.919216,47.840222,35.794691
31.189,42.304139,8.919286,47.85437,35.809222
31.19,42.312829,8.919356,47.868315,35.823698
31.191,42.321372,8.919427,47.882052,35.838116
31.192,42.32977,8.919499,47.895581,35.852477
31.193,42.338022,8.919572,47.908898,35.866779
31.194,42.346132,8.919645,47.922001,35.88102
31.195,42.354101,8.919719,47.93489,35.8952
31.196,42.361931,8.919794,47.947563,35.909318
31.197,42.369622,8.919869,47.96002,35.923371
31.198,42.377178,8.919945,47.972261,35.937359
31.199,42.384597,8.920022,47.984286,35.951282
31.2,42.391882,8.920099,47.996097,35.965137
31.201,42.399032,8.920177,48.007696,35.978923
31.202,42.406048,8.920256,48.019085,35.99264
31.203,42.412928,8.920336,48.030266,36.006287
31.204,42.419672,8.920416,48.041242,36.019862
31.205,42.426277,8.920497,48.052016,36.033364
31.206,42.432741,8.920578,48.062591,36.046793
31.207,42.43906,8.92066,48.07297,36.060148
31.208,42.445231,8.920743,48.083156,36.073428
31.209,42.451249,8.920826,48.093151,36.086632
31.21,42.457108,8.92091,48.102957,36.099759
31.211,42.462804,8.920994,48.112575,36.112808
31.212,42.46833,8.921079,48.122006,36.12578
31.213,42.473679,8.921165,48.131249,36.138673
31.214,42.478845,8.921251,48.140304,36.151485
31.215,42.48382,8.921338,48.149167,36.164218
31.216,42.488597,8.921425,48.157836,36.17687
31.217,42.493169,8.921513,48.166306,36.189439
31.218,42.497528,8.921601,48.174572,36.201926
31.219,42.501668,8.92169,48.182626,36.21433
31.22,42.505582,8.921779,48.190462,36.226649
31.221,42.509262,8.921869,48.198071,36.238883
31.222,42.512703,8.921959,48.205443,36.25103
31.223,42.5159,8.92205,48.212568,36.26309
31.224,42.518846,8.922141,48.219436,36.275061
31.225,42.521537,8.922233,48.226035,36.286942
31.226,42.523969,8.922324,48.232355,36.298732
31.227,42.526138,8.922417,48.238384,36.310429
31.228,42.528042,8.92251,48.24411,36.322031
31.229,42.529676,8.922603,48.249522,36.333538
31.23,42.53104,8.922696,48.25461,36.344947
31.231,42.532131,8.92279,48.259364,36.356257
31.232,42.532949,8.922884,48.263773,36.367465
31.233,42.533491,8.922979,48.26783,36.378571
31.234,42.533758,8.923074,48.271525,36.389571
31.235,42.533748,8.923169,48.274853,36.400465
31.236,42.533461,8.923264,48.277807,36.411249
31.237,42.532895,8.923359,48.280382,36.421923
31.238,42.532051,8.923455,48.282573,36.432483
31.239,42.530927,8.923551,48.284378,36.442928
31.24,42.529523,8.923647,48.285794,36.453256
31.241,42.527836,8.923744,48.28682,36.463465
31.242,42.525866,8.923841,48.287455,36.473552
31.243,42.523609,8.923937,48.287698,36.483516
31.244,42.521065,8.924034,48.287549,36.493354
31.245,42.518231,8.924131,48.287009,36.503066
31.246,42.515103,8.924228,48.286078,36.512647
31.247,42.511679,8.924326,48.284756,36.522098
31.248,42.507957,8.924423,48.283045,36.531416
31.249,42.503932,8.924521,48.280943,36.540599
31.25,42.499602,8.924618,48.278452,36.549645
31.251,42.494965,8.924716,48.275569,36.558552
31.252,42.490018,8.924813,48.272293,36.567319
31.253,42.484759,8.924911,48.268623,36.575944
31.254,42.479187,8.925008,48.264556,36.584425
31.255,42.4733,8.925106,48.260088,36.59276
31.256,42.467099,8.925204,48.255215,36.600948
31.257,42.460586,8.925301,48.249933,36.608986
31.258,42.453761,8.925399,48.244238,36.616873
31.259,42.446629,8.925496,48.238122,36.624607
31.26,42.439195,8.925594,48.231582,36.632185
31.261,42.431463,8.925691,48.224612,36.639607
31.262,42.423442,8.925788,48.217206,36.64687
31.263,42.41514,8.925885,48.209359,36.653972
31.264,42.406568,8.925982,48.201067,36.660911
31.265,42.397737,8.926079,48.192327,36.667686
31.266,42.388661,8.926175,48.183135,36.674293
31.267,42.379354,8.926272,48.17349,36.680732
31.268,42.369833,8.926368,48.163393,36.687
31.269,42.360113,8.926464,48.152845,36.693095
31.27,42.350215,8.92656,48.141849,36.699015
31.271,42.340157,8.926656,48.130412,36.704759
31.272,42.329959,8.926752,48.11854,36.710325
31.273,42.319642,8.926847,48.106244,36.71571
31.274,42.309228,8.926942,48.093535,36.720914
31.275,42.298738,8.927037,48.080429,36.725936
31.276,42.288194,8.927132,48.066941,36.730773
31.277,42.277618,8.927226,48.053092,36.735425
31.278,42.267031,8.92732,48.038901,36.739891
31.279,42.256454,8.927414,48.024394,36.744171
31.28,42.245908,8.927508,48.009594,36.748263
31.281,42.235411,8.927601,47.99453,36.752169
31.282,42.224982,8.927695,47.97923,36.755887
31.283,42.214638,8.927788,47.963725,36.759418
31.284,42.204395,8.92788,47.948046,36.762763
31.285,42.194267,8.927973,47.932225,36.765923
31.286,42.184267,8.928065,47.916295,36.768899
31.287,42.174406,8.928157,47.900288,36.771692
31.288,42.164695,8.928249,47.884237,36.774305
31.289,42.15514,8.928341,47.868173,36.776738
31.29,42.145748,8.928432,47.852129,36.778995
31.291,42.136525,8.928523,47.836132,36.781078
31.292,42.127473,8.928614,47.820212,36.78299
31.293,42.118595,8.928705,47.804394,36.784734
31.294,42.109891,8.928796,47.788704,36.786312
31.295,42.10136,8.928886,47.773161,36.787729
31.296,42.093002,8.928976,47.757787,36.788987
31.297,42.084812,8.929066,47.742597,36.790091
31.298,42.076788,8.929156,47.727606,36.791043
31.299,42.068924,8.929245,47.712825,36.791848
31.3,42.061217,8.929335,47.698263,36.79251
31.301,42.053661,8.929424,47.683927,36.793032
31.302,42.04625,8.929512,47.669819,36.793418
31.303,42.038977,8.929601,47.655943,36.793672
31.304,42.031837,8.92969,47.642297,36.793798
31.305,42.024824,8.929778,47.62888,36.7938
31.306,42.01793,8.929866,47.615687,36.79368
31.307,42.011151,8.929954,47.602715,36.793443
31.308,42.004478,8.930042,47.589958,36.793092
31.309,41.997908,8.930129,47.577407,36.79263
31.31,41.991434,8.930216,47.565058,36.792061
31.311,41.98505,8.930303,47.552901,36.791388
31.312,41.978751,8.93039,47.540929,36.790613
31.313,41.972533,8.930477,47.529135,36.78974
31.314,41.966389,8.930563,47.517511,36.788772
31.315,41.960317,8.93065,47.50605,36.787711
31.316,41.954311,8.930736,47.494746,36.78656
31.317,41.948367,8.930821,47.483593,36.785321
31.318,41.942482,8.930907,47.472585,36.783997
31.319,41.936651,8.930992,47.461716,36.78259
31.32,41.93087,8.931077,47.450983,36.781103
31.321,41.925137,8.931162,47.440382,36.779537
31.322,41.919448,8.931247,47.429909,36.777896
31.323,41.913799,8.931331,47.41956,36.77618
31.324,41.908188,8.931415,47.409333,36.774392
31.325,41.90261,8.931499,47.399225,36.772535
31.326,41.897063,8.931582,47.389233,36.770609
31.327,41.891544,8.931666,47.379355,36.768617
31.328,41.88605,8.931749,47.369588,36.766561
31.329,41.880577,8.931831,47.359929,36.764443
31.33,41.875123,8.931914,47.350375,36.762264
31.331,41.869684,8.931996,47.340923,36.760026
31.332,41.864259,8.932078,47.331569,36.757731
31.333,41.858844,8.932159,47.32231,36.75538
31.334,41.853437,8.932241,47.313141,36.752975
31.335,41.848034,8.932322,47.304057,36.750517
31.336,41.842635,8.932402,47.295054,36.748008
31.337,41.837235,8.932483,47.286128,36.745449
31.338,41.831834,8.932563,47.277271,36.742842
31.339,41.82643,8.932642,47.26848,36.740187
31.34,41.821019,8.932722,47.259748,36.737486
31.341,41.815602,8.932801,47.25107,36.734741
31.342,41.810175,8.932879,47.24244,36.731951
31.343,41.804739,8.932958,47.233853,36.729118
31.344,41.799291,8.933036,47.225303,36.726243
31.345,41.793831,8.933113,47.216784,36.723327
31.346,41.788358,8.933191,47.208293,36.720371
31.347,41.782871,8.933268,47.199824,36.717375
31.348,41.777371,8.933344,47.191372,36.714339
31.349,41.771856,8.93342,47.182933,36.711266
31.35,41.766327,8.933496,47.174504,36.708155
31.351,41.760783,8.933572,47.166081,36.705006
31.352,41.755226,8.933647,47.157662,36.701821
31.353,41.749655,8.933721,47.149243,36.6986
31.354,41.744072,8.933796,47.140822,36.695343
31.355,41.738476,8.93387,47.132398,36.692051
31.356,41.732869,8.933943,47.123969,36.688724
31.357,41.727251,8.934016,47.115534,36.685362
31.358,41.721625,8.934089,47.107092,36.681967
31.359,41.71599,8.934162,47.098644,36.678537
31.36,41.710348,8.934234,47.090188,36.675075
31.361,41.7047,8.934305,47.081724,36.671579
31.362,41.699048,8.934377,47.073255,36.668051
31.363,41.693393,8.934447,47.064778,36.664491
31.364,41.687737,8.934518,47.056297,36.660899
31.365,41.682081,8.934588,47.04781,36.657276
31.366,41.676426,8.934658,47.03932,36.653621
31.367,41.670774,8.934727,47.030828,36.649936
31.368,41.665127,8.934796,47.022334,36.646221
31.369,41.659486,8.934865,47.013841,36.642475
31.37,41.653852,8.934933,47.005348,36.6387
31.371,41.648226,8.935,46.996859,36.634896
31.372,41.642611,8.935068,46.988374,36.631063
31.373,41.637008,8.935135,46.979894,36.627202
31.374,41.631416,8.935202,46.971422,36.623312
31.375,41.625839,8.935268,46.962958,36.619396
31.376,41.620275,8.935334,46.954505,36.615452
31.377,41.614728,8.935399,46.946064,36.611482
31.378,41.609196,8.935465,46.937636,36.607486
31.379,41.603681,8.935529,46.929223,36.603463
31.38,41.598182,8.935594,46.920827,36.599416
31.381,41.592702,8.935658,46.912449,36.595344
31.382,41.587238,8.935722,46.90409,36.591248
31.383,41.581792,8.935785,46.895752,36.587128
31.384,41.576362,8.935848,46.887437,36.582985
31.385,41.57095,8.935911,46.879145,36.578819
31.386,41.565553,8.935974,46.870878,36.574631
31.387,41.560171,8.936036,46.862637,36.570422
31.388,41.554803,8.936098,46.854423,36.566191
31.389,41.549448,8.936159,46.846236,36.561939
31.39,41.544105,8.93622,46.838078,36.557667
31.391,41.538772,8.936281,46.829948,36.553376
31.392,41.533448,8.936342,46.821847,36.549065
31.393,41.528131,8.936402,46.813774,36.544736
31.394,41.52282,8.936462,46.805731,36.540388
31.395,41.517511,8.936521,46.797715,36.536023
31.396,41.512205,8.936581,46.789726,36.531641
31.397,41.506898,8.93664,46.781763,36.527242
31.398,41.501588,8.936698,46.773825,36.522826
31.399,41.496275,8.936757,46.765911,36.518395
31.4,41.490956,8.936815,46.758018,36.513948
31.401,41.485629,8.936873,46.750145,36.509486
31.402,41.480292,8.93693,46.74229,36.505009
31.403,41.474944,8.936988,46.734449,36.500517
31.404,41.469583,8.937045,46.726621,36.496012
31.405,41.464208,8.937101,46.718804,36.491493
31.406,41.458817,8.937158,46.710993,36.48696
31.407,41.453409,8.937214,46.703187,36.482413
31.408,41.447984,8.93727,46.695382,36.477853
31.409,41.44254,8.937326,46.687576,36.473281
31.41,41.437076,8.937381,46.679766,36.468695
31.411,41.431592,8.937436,46.671949,36.464096
31.412,41.426087,8.937491,46.664123,36.459485
31.413,41.420562,8.937545,46.656285,36.454861
31.414,41.415015,8.9376,46.648432,36.450224
31.415,41.409447,8.937654,46.640563,36.445574
31.416,41.403857,8.937707,46.632676,36.440912
31.417,41.398247,8.937761,46.624769,36.436237
31.418,41.392615,8.937814,46.61684,36.431549
31.419,41.386962,8.937867,46.608888,36.426848
31.42,41.381288,8.93792,46.600912,36.422135
31.421,41.375594,8.937972,46.592911,36.417409
31.422,41.36988,8.938024,46.584885,36.412669
31.423,41.364146,8.938076,46.576833,36.407916
31.424,41.358392,8.938128,46.568755,36.403151
31.425,41.352619,8.938179,46.560651,36.398372
31.426,41.346826,8.93823,46.552521,36.393579
31.427,41.341015,8.938281,46.544366,36.388773
31.428,41.335185,8.938331,46.536185,36.383954
31.429,41.329336,8.938381,46.527979,36.379121
31.43,41.323468,8.938431,46.519749,36.374274
31.431,41.317582,8.938481,46.511495,36.369414
31.432,41.311678,8.93853,46.503217,36.36454
31.433,41.305755,8.938579,46.494916,36.359652
31.434,41.299814,8.938628,46.486593,36.35475
31.435,41.293855,8.938676,46.478247,36.349834
31.436,41.287878,8.938725,46.469879,36.344905
31.437,41.281883,8.938772,46.461489,36.339961
31.438,41.275871,8.93882,46.453078,36.335004
31.439,41.269841,8.938867,46.444645,36.330033
31.44,41.263794,8.938914,46.436189,36.325047
31.441,41.257731,8.938961,46.427712,36.320047
31.442,41.251652,8.939007,46.419212,36.315034
31.443,41.245558,8.939053,46.41069,36.310006
31.444,41.239451,8.939098,46.402144,36.304964
31.445,41.233329,8.939144,46.393576,36.299908
31.446,41.227197,8.939189,46.384984,36.294837
31.447,41.221053,8.939233,46.376368,36.289753
31.448,41.2149,8.939277,46.367729,36.284654
31.449,41.20874,8.939321,46.359066,36.279541
31.45,41.202573,8.939365,46.350379,36.274413
31.451,41.196403,8.939408,46.341669,36.269271
31.452,41.19023,8.939451,46.332937,36.264114
31.453,41.184057,8.939494,46.324182,36.258943
31.454,41.177885,8.939536,46.315407,36.253758
31.455,41.171717,8.939578,46.306611,36.248558
31.456,41.165554,8.939619,46.297798,36.243344
31.457,41.159399,8.93966,46.288967,36.238115
31.458,41.153254,8.939701,46.280122,36.232872
31.459,41.14712,8.939741,46.271265,36.227614
31.46,41.140999,8.939781,46.262398,36.222342
31.461,41.134892,8.939821,46.253523,36.217056
31.462,41.128802,8.93986,46.244644,36.211756
31.463,41.122729,8.939898,46.235763,36.206442
31.464,41.116675,8.939937,46.226884,36.201115
31.465,41.110641,8.939975,46.21801,36.195774
31.466,41.104626,8.940013,46.209143,36.19042
31.467,41.098632,8.94005,46.200288,36.185053
31.468,41.09266,8.940087,46.191447,36.179673
31.469,41.086708,8.940123,46.182623,36.174281
31.47,41.080777,8.940159,46.173819,36.168876
31.471,41.074867,8.940195,46.165038,36.16346
31.472,41.068976,8.94023,46.156282,36.158033
31.473,41.063105,8.940265,46.147553,36.152595
31.474,41.057251,8.940299,46.138854,36.147146
31.475,41.051415,8.940334,46.130185,36.141687
31.476,41.045594,8.940367,46.121548,36.136218
31.477,41.039788,8.9404,46.112945,36.13074
31.478,41.033995,8.940433,46.104374,36.125253
31.479,41.028213,8.940466,46.095837,36.119758
31.48,41.022441,8.940498,46.087333,36.114255
31.481,41.016677,8.940529,46.078861,36.108744
31.482,41.01092,8.940561,46.070421,36.103226
31.483,41.005168,8.940592,46.062012,36.097701
31.484,40.999419,8.940622,46.053631,36.09217
31.485,40.993673,8.940652,46.045277,36.086633
31.486,40.987927,8.940682,46.036948,36.081089
31.487,40.982181,8.940711,46.028643,36.075541
31.488,40.976433,8.94074,46.020357,36.069987
31.489,40.970681,8.940768,46.01209,36.064428
31.49,40.964926,8.940796,46.003839,36.058864
31.491,40.959166,8.940824,45.995601,36.053296
31.492,40.953399,8.940851,45.987375,36.047724
31.493,40.947627,8.940878,45.979156,36.042147
31.494,40.941847,8.940904,45.970945,36.036566
31.495,40.936059,8.94093,45.962737,36.030981
31.496,40.930263,8.940956,45.954532,36.025392
31.497,40.924459,8.940981,45.946328,36.0198
31.498,40.918645,8.941006,45.938122,36.014204
31.499,40.912822,8.94103,45.929915,36.008603
31.5,40.90699,8.941054,45.921703,36.003
31.501,40.901148,8.941078,45.913487,35.997392
31.502,40.895296,8.941101,45.905265,35.991781
31.503,40.889435,8.941124,45.897037,35.986166
31.504,40.883563,8.941146,45.888802,35.980548
31.505,40.877681,8.941168,45.880559,35.974925
31.506,40.871789,8.94119,45.872309,35.969299
31.507,40.865887,8.941211,45.864052,35.96367
31.508,40.859974,8.941232,45.855786,35.958036
31.509,40.854051,8.941253,45.847512,35.952399
31.51,40.848118,8.941273,45.83923,35.946757
31.511,40.842175,8.941293,45.83094,35.941112
31.512,40.836221,8.941312,45.822642,35.935463
31.513,40.830258,8.941331,45.814335,35.92981
31.514,40.824284,8.94135,45.806021,35.924154
31.515,40.818301,8.941368,45.797698,35.918493
31.516,40.812308,8.941386,45.789366,35.912828
31.517,40.806306,8.941403,45.781025,35.907159
31.518,40.800295,8.941421,45.772676,35.901486
31.519,40.794275,8.941438,45.764317,35.89581
31.52,40.788246,8.941454,45.755949,35.890128
31.521,40.78221,8.94147,45.747571,35.884443
